Record id,Receipt number,Healthcare number,Assigned date,Discharged date,Treatment note
547491,330882514,22810641,01/01/2014,12/31/2014,Availabe on file
673522,287214080,87469766,01/01/2014,12/31/2014,Availabe on file
398501,324667770,29587618,01/01/2014,12/31/2014,Availabe on file
651024,387487703,57949459,01/01/2014,12/31/2014,Availabe on file
930077,559819968,90992561,01/01/2014,12/31/2014,Availabe on file
193365,225547530,77532747,01/01/2014,12/31/2014,Availabe on file
467471,311928397,58486996,01/01/2014,12/31/2014,Availabe on file
52485,115769767,41172955,01/01/2014,12/31/2014,Availabe on file
120506,520739792,4819727,01/01/2014,12/31/2014,Availabe on file
25055,23511672,94022397,01/01/2014,12/31/2014,Availabe on file
931476,321212447,47655766,01/01/2014,12/31/2014,Availabe on file
881353,584018411,97024852,01/01/2014,12/31/2014,Availabe on file
936298,487138977,27998049,01/01/2014,12/31/2014,Availabe on file
852331,580744924,41305821,01/01/2014,12/31/2014,Availabe on file
342048,401386540,31777278,01/01/2014,12/31/2014,Availabe on file
157648,324678367,55577990,01/01/2014,12/31/2014,Availabe on file
617560,374981015,88425114,01/01/2014,12/31/2014,Availabe on file
796073,502428060,6691502,01/01/2014,12/31/2014,Availabe on file
503986,58314527,57664250,01/01/2014,12/31/2014,Availabe on file
300729,194219649,99573062,01/01/2014,12/31/2014,Availabe on file
848581,366607402,47584658,01/01/2014,12/31/2014,Availabe on file
452377,212571277,32187556,01/01/2014,12/31/2014,Availabe on file
426226,158021147,72122906,01/01/2014,12/31/2014,Availabe on file
435097,490350829,34090865,01/01/2014,12/31/2014,Availabe on file
747066,189349773,58454901,01/01/2014,12/31/2014,Availabe on file
825662,401725133,21135560,01/01/2014,12/31/2014,Availabe on file
483770,524665326,80640746,01/01/2014,12/31/2014,Availabe on file
186848,145745236,93054873,01/01/2014,12/31/2014,Availabe on file
570859,377261841,11461746,01/01/2014,12/31/2014,Availabe on file
872031,385375776,45502227,01/01/2014,12/31/2014,Availabe on file
427977,261556513,1558730,01/01/2014,12/31/2014,Availabe on file
413314,346201546,76193181,01/01/2014,12/31/2014,Availabe on file
994045,37275004,36335886,01/01/2014,12/31/2014,Availabe on file
399121,32289878,72079468,01/01/2014,12/31/2014,Availabe on file
520439,381187429,61213500,01/01/2014,12/31/2014,Availabe on file
444108,26610546,40809480,01/01/2014,12/31/2014,Availabe on file
476102,152533806,98098654,01/01/2014,12/31/2014,Availabe on file
744302,266380042,81034000,01/01/2014,12/31/2014,Availabe on file
409395,125640238,3528556,01/01/2014,12/31/2014,Availabe on file
28738,359734912,49648545,01/01/2014,12/31/2014,Availabe on file
54562,148661046,10600950,01/01/2014,12/31/2014,Availabe on file
562805,208679840,72663601,01/01/2014,12/31/2014,Availabe on file
933271,215825620,53311551,01/01/2014,12/31/2014,Availabe on file
206438,519571422,64029690,01/01/2014,12/31/2014,Availabe on file
430109,573614686,96107079,01/01/2014,12/31/2014,Availabe on file
58500,114713182,33595908,01/01/2014,12/31/2014,Availabe on file
524004,447807526,48507161,01/01/2014,12/31/2014,Availabe on file
97012,236565472,56308499,01/01/2014,12/31/2014,Availabe on file
993978,373615429,19569513,01/01/2014,12/31/2014,Availabe on file
327020,387523774,73783144,01/01/2014,12/31/2014,Availabe on file
802543,137010301,5710495,01/01/2014,12/31/2014,Availabe on file
503675,13567688,79109883,01/01/2014,12/31/2014,Availabe on file
391015,204175375,77133710,01/01/2014,12/31/2014,Availabe on file
769219,379847301,62400217,01/01/2014,12/31/2014,Availabe on file
303837,319672317,15031908,01/01/2014,12/31/2014,Availabe on file
469352,44399072,79909584,01/01/2014,12/31/2014,Availabe on file
20101,283100819,41501566,01/01/2014,12/31/2014,Availabe on file
268554,334803790,37820237,01/01/2014,12/31/2014,Availabe on file
84233,332726429,80273282,01/01/2014,12/31/2014,Availabe on file
276833,73882585,75295018,01/01/2014,12/31/2014,Availabe on file
268886,201405782,66417762,01/01/2014,12/31/2014,Availabe on file
180483,59259401,14118756,01/01/2014,12/31/2014,Availabe on file
286017,215606059,11924838,01/01/2014,12/31/2014,Availabe on file
658612,426957853,69613495,01/01/2014,12/31/2014,Availabe on file
853252,141347632,46181669,01/01/2014,12/31/2014,Availabe on file
348999,25990722,57469365,01/01/2014,12/31/2014,Availabe on file
42542,432123176,22055716,01/01/2014,12/31/2014,Availabe on file
963520,133390884,219854,01/01/2014,12/31/2014,Availabe on file
888580,399463406,64820565,01/01/2014,12/31/2014,Availabe on file
602950,236473976,6257433,01/01/2014,12/31/2014,Availabe on file
587114,180596661,89887193,01/01/2014,12/31/2014,Availabe on file
4009,260692134,10058979,01/01/2014,12/31/2014,Availabe on file
321039,136040454,27981668,01/01/2014,12/31/2014,Availabe on file
279201,53015819,68019136,01/01/2014,12/31/2014,Availabe on file
802903,163142422,88829558,01/01/2014,12/31/2014,Availabe on file
768578,82544485,45557440,01/01/2014,12/31/2014,Availabe on file
922563,218815248,58126917,01/01/2014,12/31/2014,Availabe on file
997685,449445602,73149789,01/01/2014,12/31/2014,Availabe on file
627627,441294950,31138081,01/01/2014,12/31/2014,Availabe on file
489911,407265651,24509957,01/01/2014,12/31/2014,Availabe on file
938098,52444473,3910439,01/01/2014,12/31/2014,Availabe on file
983922,247086548,12173400,01/01/2014,12/31/2014,Availabe on file
254861,182622680,95341825,01/01/2014,12/31/2014,Availabe on file
480748,434230752,3949073,01/01/2014,12/31/2014,Availabe on file
862392,367387061,30135864,01/01/2014,12/31/2014,Availabe on file
52147,509812992,72657520,01/01/2014,12/31/2014,Availabe on file
401690,575454585,41087163,01/01/2014,12/31/2014,Availabe on file
694745,56790464,25594507,01/01/2014,12/31/2014,Availabe on file
940543,74888987,62531982,01/01/2014,12/31/2014,Availabe on file
225009,451738595,16993041,01/01/2014,12/31/2014,Availabe on file
42711,470807917,90641138,01/01/2014,12/31/2014,Availabe on file
374978,206542286,29052661,01/01/2014,12/31/2014,Availabe on file
747532,451795108,89605812,01/01/2014,12/31/2014,Availabe on file
570690,428312026,16226444,01/01/2014,12/31/2014,Availabe on file
369072,446253136,25985691,01/01/2014,12/31/2014,Availabe on file
765499,116977020,51641461,01/01/2014,12/31/2014,Availabe on file
750352,356338307,4509380,01/01/2014,12/31/2014,Availabe on file
229650,260693530,94717852,01/01/2014,12/31/2014,Availabe on file
944244,384683490,63670394,01/01/2014,12/31/2014,Availabe on file
732077,481967899,32049898,01/01/2014,12/31/2014,Availabe on file
207518,497548460,62764028,01/01/2014,12/31/2014,Availabe on file
809996,568371436,4225421,01/01/2014,12/31/2014,Availabe on file
920156,473543330,67121880,01/01/2014,12/31/2014,Availabe on file
789810,230685261,27960453,01/01/2014,12/31/2014,Availabe on file
190716,192283153,50195792,01/01/2014,12/31/2014,Availabe on file
503263,172674292,15516555,01/01/2014,12/31/2014,Availabe on file
757768,327785960,61752857,01/01/2014,12/31/2014,Availabe on file
761217,286634621,4825184,01/01/2014,12/31/2014,Availabe on file
445133,78238632,97799775,01/01/2014,12/31/2014,Availabe on file
596366,87873769,620558,01/01/2014,12/31/2014,Availabe on file
14548,331662138,44412278,01/01/2014,12/31/2014,Availabe on file
519622,521046328,10832097,01/01/2014,12/31/2014,Availabe on file
373618,208003731,47553331,01/01/2014,12/31/2014,Availabe on file
410515,505513330,29301641,01/01/2014,12/31/2014,Availabe on file
672860,430306060,42703863,01/01/2014,12/31/2014,Availabe on file
971225,349724212,95723184,01/01/2014,12/31/2014,Availabe on file
966203,284840250,19151909,01/01/2014,12/31/2014,Availabe on file
160486,470709654,44240100,01/01/2014,12/31/2014,Availabe on file
378826,260689154,31856920,01/01/2014,12/31/2014,Availabe on file
295578,53504386,33299525,01/01/2014,12/31/2014,Availabe on file
84000,561140326,55706856,01/01/2014,12/31/2014,Availabe on file
493428,569147419,18287366,01/01/2014,12/31/2014,Availabe on file
461096,151697677,51622531,01/01/2014,12/31/2014,Availabe on file
199003,390318386,91905732,01/01/2014,12/31/2014,Availabe on file
311212,144326336,42209718,01/01/2014,12/31/2014,Availabe on file
544849,121146956,27640254,01/01/2014,12/31/2014,Availabe on file
967260,427828142,81209338,01/01/2014,12/31/2014,Availabe on file
472304,314392142,41794438,01/01/2014,12/31/2014,Availabe on file
422908,555628731,18731609,01/01/2014,12/31/2014,Availabe on file
444675,238359413,50451022,01/01/2014,12/31/2014,Availabe on file
329938,256913762,32760911,01/01/2014,12/31/2014,Availabe on file
457663,280699080,90640859,01/01/2014,12/31/2014,Availabe on file
545515,280301933,82905465,01/01/2014,12/31/2014,Availabe on file
705233,246370839,61170970,01/01/2014,12/31/2014,Availabe on file
967055,382181571,77019646,01/01/2014,12/31/2014,Availabe on file
43937,579626590,81703260,01/01/2014,12/31/2014,Availabe on file
153351,124923285,34557194,01/01/2014,12/31/2014,Availabe on file
718088,28632707,61646179,01/01/2014,12/31/2014,Availabe on file
923446,510385959,21202228,01/01/2014,12/31/2014,Availabe on file
65337,167976482,25825084,01/01/2014,12/31/2014,Availabe on file
582407,155203232,23209369,01/01/2014,12/31/2014,Availabe on file
196794,568388419,6366589,01/01/2014,12/31/2014,Availabe on file
365924,51412398,15174220,01/01/2014,12/31/2014,Availabe on file
570078,565720609,87057919,01/01/2014,12/31/2014,Availabe on file
759994,439957565,63815989,01/01/2014,12/31/2014,Availabe on file
379828,255126363,78282312,01/01/2014,12/31/2014,Availabe on file
740604,165917573,36737057,01/01/2014,12/31/2014,Availabe on file
945950,18606303,91933360,01/01/2014,12/31/2014,Availabe on file
655535,310214744,83275120,01/01/2014,12/31/2014,Availabe on file
732716,277006768,98861458,01/01/2014,12/31/2014,Availabe on file
459199,230676767,7200112,01/01/2014,12/31/2014,Availabe on file
915824,102859381,50450730,01/01/2014,12/31/2014,Availabe on file
42737,455423533,55212536,01/01/2014,12/31/2014,Availabe on file
730366,324502099,35025734,01/01/2014,12/31/2014,Availabe on file
447910,297797204,69056265,01/01/2014,12/31/2014,Availabe on file
285095,427355847,35070010,01/01/2014,12/31/2014,Availabe on file
687384,480564519,4247399,01/01/2014,12/31/2014,Availabe on file
82647,528872351,65723976,01/01/2014,12/31/2014,Availabe on file
303013,363438825,8132911,01/01/2014,12/31/2014,Availabe on file
599461,280458528,97152878,01/01/2014,12/31/2014,Availabe on file
722810,203050757,41165007,01/01/2014,12/31/2014,Availabe on file
392084,220969526,9632129,01/01/2014,12/31/2014,Availabe on file
504475,40107944,30856021,01/01/2014,12/31/2014,Availabe on file
711910,449827354,95676988,01/01/2014,12/31/2014,Availabe on file
766594,435512771,43154558,01/01/2014,12/31/2014,Availabe on file
500192,519181118,13123221,01/01/2014,12/31/2014,Availabe on file
27943,486667791,81497616,01/01/2014,12/31/2014,Availabe on file
239189,8843794,4396567,01/01/2014,12/31/2014,Availabe on file
694079,20552350,58759464,01/01/2014,12/31/2014,Availabe on file
334928,471687570,26172967,01/01/2014,12/31/2014,Availabe on file
279746,394740270,23917979,01/01/2014,12/31/2014,Availabe on file
441551,209575698,5994690,01/01/2014,12/31/2014,Availabe on file
217002,474798733,1909012,01/01/2014,12/31/2014,Availabe on file
985932,10305247,21824600,01/01/2014,12/31/2014,Availabe on file
473945,526742646,72688969,01/01/2014,12/31/2014,Availabe on file
330880,264150064,74382400,01/01/2014,12/31/2014,Availabe on file
154152,366512945,54578517,01/01/2014,12/31/2014,Availabe on file
630845,279568943,41492794,01/01/2014,12/31/2014,Availabe on file
556408,61263307,21115639,01/01/2014,12/31/2014,Availabe on file
883765,204870456,79042870,01/01/2014,12/31/2014,Availabe on file
574756,152737080,99258461,01/01/2014,12/31/2014,Availabe on file
333058,35672017,69170964,01/01/2014,12/31/2014,Availabe on file
272986,569973505,19401714,01/01/2014,12/31/2014,Availabe on file
849531,199397185,92233114,01/01/2014,12/31/2014,Availabe on file
506852,274964463,5632710,01/01/2014,12/31/2014,Availabe on file
258273,153538342,96569434,01/01/2014,12/31/2014,Availabe on file
982246,568980537,33958584,01/01/2014,12/31/2014,Availabe on file
835936,7161742,33516959,01/01/2014,12/31/2014,Availabe on file
145757,53272801,55658248,01/01/2014,12/31/2014,Availabe on file
345080,285239073,40958763,01/01/2014,12/31/2014,Availabe on file
268826,154886725,35140363,01/01/2014,12/31/2014,Availabe on file
175985,366321398,15794919,01/01/2014,12/31/2014,Availabe on file
5260,343664364,26623364,01/01/2014,12/31/2014,Availabe on file
58154,107797588,49713825,01/01/2014,12/31/2014,Availabe on file
668886,458146256,31340291,01/01/2014,12/31/2014,Availabe on file
941457,65672848,90852564,01/01/2014,12/31/2014,Availabe on file
253622,272819411,94891090,01/01/2014,12/31/2014,Availabe on file
179596,190537844,48194898,01/01/2014,12/31/2014,Availabe on file
970775,462789827,91209103,01/01/2014,12/31/2014,Availabe on file
653876,589556657,77162913,01/01/2014,12/31/2014,Availabe on file
441710,191498317,14103683,01/01/2014,12/31/2014,Availabe on file
310619,340003906,11843102,01/01/2014,12/31/2014,Availabe on file
422978,294626587,61940881,01/01/2014,12/31/2014,Availabe on file
34164,423257695,96838686,01/01/2014,12/31/2014,Availabe on file
322789,217719854,92695811,01/01/2014,12/31/2014,Availabe on file
446028,335064927,92216080,01/01/2014,12/31/2014,Availabe on file
852571,337304682,28277992,01/01/2014,12/31/2014,Availabe on file
531625,453276566,96803351,01/01/2014,12/31/2014,Availabe on file
329078,249511684,11918114,01/01/2014,12/31/2014,Availabe on file
130857,292548668,79300504,01/01/2014,12/31/2014,Availabe on file
381522,433564444,15795301,01/01/2014,12/31/2014,Availabe on file
382752,115766334,70939748,01/01/2014,12/31/2014,Availabe on file
587544,177062385,24838992,01/01/2014,12/31/2014,Availabe on file
667838,555918937,57657907,01/01/2014,12/31/2014,Availabe on file
654881,131141315,12675794,01/01/2014,12/31/2014,Availabe on file
882818,559423474,98971832,01/01/2014,12/31/2014,Availabe on file
95661,56834867,95393052,01/01/2014,12/31/2014,Availabe on file
6007,556007236,85167580,01/01/2014,12/31/2014,Availabe on file
556046,316839796,47996397,01/01/2014,12/31/2014,Availabe on file
737586,211818464,46440582,01/01/2014,12/31/2014,Availabe on file
422990,318759394,50912439,01/01/2014,12/31/2014,Availabe on file
488518,45850305,81105262,01/01/2014,12/31/2014,Availabe on file
89999,117437021,79249907,01/01/2014,12/31/2014,Availabe on file
289729,251197989,1416751,01/01/2014,12/31/2014,Availabe on file
261496,328222674,26013666,01/01/2014,12/31/2014,Availabe on file
564354,243474154,45425849,01/01/2014,12/31/2014,Availabe on file
194193,58098615,78216426,01/01/2014,12/31/2014,Availabe on file
276885,67076341,17235352,01/01/2014,12/31/2014,Availabe on file
150014,178927224,70829247,01/01/2014,12/31/2014,Availabe on file
39847,84493501,95232166,01/01/2014,12/31/2014,Availabe on file
64623,143074951,25209480,01/01/2014,12/31/2014,Availabe on file
577452,563886797,46010570,01/01/2014,12/31/2014,Availabe on file
449889,371527893,88395168,01/01/2014,12/31/2014,Availabe on file
807822,20027010,41709849,01/01/2014,12/31/2014,Availabe on file
804069,51954540,4755978,01/01/2014,12/31/2014,Availabe on file
204475,188705344,84053707,01/01/2014,12/31/2014,Availabe on file
239257,283752368,91157431,01/01/2014,12/31/2014,Availabe on file
668004,538115698,47664778,01/01/2014,12/31/2014,Availabe on file
659244,444811759,79910452,01/01/2014,12/31/2014,Availabe on file
53640,434413783,37595010,01/01/2014,12/31/2014,Availabe on file
124617,449166437,65555846,01/01/2014,12/31/2014,Availabe on file
652324,438717518,74160145,01/01/2014,12/31/2014,Availabe on file
371788,277279885,78954724,01/01/2014,12/31/2014,Availabe on file
598814,444837358,87200329,01/01/2014,12/31/2014,Availabe on file
241320,265500088,61132159,01/01/2014,12/31/2014,Availabe on file
727946,589382049,83376467,01/01/2014,12/31/2014,Availabe on file
208117,260914137,58509794,01/01/2014,12/31/2014,Availabe on file
964303,316187234,99084862,01/01/2014,12/31/2014,Availabe on file
101072,39944883,45631432,01/01/2014,12/31/2014,Availabe on file
769848,417961875,25595115,01/01/2014,12/31/2014,Availabe on file
446300,526046394,57867822,01/01/2014,12/31/2014,Availabe on file
124531,25843664,82698804,01/01/2014,12/31/2014,Availabe on file
619421,557594740,21208216,01/01/2014,12/31/2014,Availabe on file
331761,61311098,41880012,01/01/2014,12/31/2014,Availabe on file
438221,49930376,48363835,01/01/2014,12/31/2014,Availabe on file
193484,485543193,46783788,01/01/2014,12/31/2014,Availabe on file
716786,92544662,81049275,01/01/2014,12/31/2014,Availabe on file
803767,408768718,40588562,01/01/2014,12/31/2014,Availabe on file
92658,542512373,31589540,01/01/2014,12/31/2014,Availabe on file
651904,381666592,88919529,01/01/2014,12/31/2014,Availabe on file
111936,374319967,22569196,01/01/2014,12/31/2014,Availabe on file
56102,366551508,90082210,01/01/2014,12/31/2014,Availabe on file
694936,576635591,64101755,01/01/2014,12/31/2014,Availabe on file
688910,438691804,87327581,01/01/2014,12/31/2014,Availabe on file
229465,497709879,9159681,01/01/2014,12/31/2014,Availabe on file
226553,495431048,53902869,01/01/2014,12/31/2014,Availabe on file
980017,350707713,67753585,01/01/2014,12/31/2014,Availabe on file
223114,114628316,80843077,01/01/2014,12/31/2014,Availabe on file
68633,41077591,6465696,01/01/2014,12/31/2014,Availabe on file
428857,288676070,79646135,01/01/2014,12/31/2014,Availabe on file
307991,49285763,23116387,01/01/2014,12/31/2014,Availabe on file
447038,111834526,27540811,01/01/2014,12/31/2014,Availabe on file
209973,488830056,26573254,01/01/2014,12/31/2014,Availabe on file
970115,28265292,4203376,01/01/2014,12/31/2014,Availabe on file
875028,138837093,57789132,01/01/2014,12/31/2014,Availabe on file
888342,165639095,47928543,01/01/2014,12/31/2014,Availabe on file
884259,498340424,99037918,01/01/2014,12/31/2014,Availabe on file
630311,42977709,54211166,01/01/2014,12/31/2014,Availabe on file
121590,559748545,67040550,01/01/2014,12/31/2014,Availabe on file
724769,563465680,71768951,01/01/2014,12/31/2014,Availabe on file
75311,502455279,79701149,01/01/2014,12/31/2014,Availabe on file
784551,104049495,71159857,01/01/2014,12/31/2014,Availabe on file
938516,577905754,71888773,01/01/2014,12/31/2014,Availabe on file
174939,363318894,86686133,01/01/2014,12/31/2014,Availabe on file
724553,588191775,79768691,01/01/2014,12/31/2014,Availabe on file
367781,228197912,30080401,01/01/2014,12/31/2014,Availabe on file
824072,366823675,33475971,01/01/2014,12/31/2014,Availabe on file
596319,192061862,75513707,01/01/2014,12/31/2014,Availabe on file
27045,55317755,84816541,01/01/2014,12/31/2014,Availabe on file
49377,76269405,72766564,01/01/2014,12/31/2014,Availabe on file
728591,369040620,80468577,01/01/2014,12/31/2014,Availabe on file
466104,528057201,5122470,01/01/2014,12/31/2014,Availabe on file
477305,542250606,71117990,01/01/2014,12/31/2014,Availabe on file
673090,550796400,92517851,01/01/2014,12/31/2014,Availabe on file
586898,104383485,22394598,01/01/2014,12/31/2014,Availabe on file
802679,55058120,16440133,01/01/2014,12/31/2014,Availabe on file
203705,352117332,84739479,01/01/2014,12/31/2014,Availabe on file
402674,385063513,60735431,01/01/2014,12/31/2014,Availabe on file
10181,561599526,59816538,01/01/2014,12/31/2014,Availabe on file
330608,222567101,74851272,01/01/2014,12/31/2014,Availabe on file
838380,239555002,57491663,01/01/2014,12/31/2014,Availabe on file
676628,562407017,66753299,01/01/2014,12/31/2014,Availabe on file
545757,67354204,86289277,01/01/2014,12/31/2014,Availabe on file
613038,510785182,22454046,01/01/2014,12/31/2014,Availabe on file
280261,24928703,25432663,01/01/2014,12/31/2014,Availabe on file
761742,367247157,79270920,01/01/2014,12/31/2014,Availabe on file
590837,460093771,46650749,01/01/2014,12/31/2014,Availabe on file
44208,58585771,48987851,01/01/2014,12/31/2014,Availabe on file
532750,328907848,53168690,01/01/2014,12/31/2014,Availabe on file
402541,28205099,23889590,01/01/2014,12/31/2014,Availabe on file
8789,441562478,41041821,01/01/2014,12/31/2014,Availabe on file
810820,434059117,15459007,01/01/2014,12/31/2014,Availabe on file
18090,431305576,6523269,01/01/2014,12/31/2014,Availabe on file
203174,43235882,56384441,01/01/2014,12/31/2014,Availabe on file
29955,323947551,2426481,01/01/2014,12/31/2014,Availabe on file
643449,289862677,29655148,01/01/2014,12/31/2014,Availabe on file
690252,65488630,67142162,01/01/2014,12/31/2014,Availabe on file
582603,348785846,5042463,01/01/2014,12/31/2014,Availabe on file
594901,167680563,36317705,01/01/2014,12/31/2014,Availabe on file
698976,72046993,77042830,01/01/2014,12/31/2014,Availabe on file
767096,547402281,28181537,01/01/2014,12/31/2014,Availabe on file
122372,266984977,34333523,01/01/2014,12/31/2014,Availabe on file
942252,224371146,63109713,01/01/2014,12/31/2014,Availabe on file
948987,396770725,30219186,01/01/2014,12/31/2014,Availabe on file
388315,274173335,2947953,01/01/2014,12/31/2014,Availabe on file
892751,176950690,40963259,01/01/2014,12/31/2014,Availabe on file
511850,296494760,59203537,01/01/2014,12/31/2014,Availabe on file
388830,437224566,26054030,01/01/2014,12/31/2014,Availabe on file
734998,522178333,25424117,01/01/2014,12/31/2014,Availabe on file
736470,423367513,60969023,01/01/2014,12/31/2014,Availabe on file
319727,526443532,19089225,01/01/2014,12/31/2014,Availabe on file
539218,473703376,24076049,01/01/2014,12/31/2014,Availabe on file
597269,187114128,18589798,01/01/2014,12/31/2014,Availabe on file
985455,310325669,17996039,01/01/2014,12/31/2014,Availabe on file
603624,76730727,87309551,01/01/2014,12/31/2014,Availabe on file
409886,475863341,237764,01/01/2014,12/31/2014,Availabe on file
473040,486495214,62139206,01/01/2014,12/31/2014,Availabe on file
280303,125723225,84215847,01/01/2014,12/31/2014,Availabe on file
158805,13815991,39259755,01/01/2014,12/31/2014,Availabe on file
408905,46564839,4181219,01/01/2014,12/31/2014,Availabe on file
331145,583765404,69458038,01/01/2014,12/31/2014,Availabe on file
787869,355073919,36079731,01/01/2014,12/31/2014,Availabe on file
281759,149131824,51673820,01/01/2014,12/31/2014,Availabe on file
993089,57914574,33623476,01/01/2014,12/31/2014,Availabe on file
792126,162720154,25165709,01/01/2014,12/31/2014,Availabe on file
647716,139738279,96330646,01/01/2014,12/31/2014,Availabe on file
964347,510768148,49214192,01/01/2014,12/31/2014,Availabe on file
273430,23825498,26722068,01/01/2014,12/31/2014,Availabe on file
311621,205545441,28304255,01/01/2014,12/31/2014,Availabe on file
616807,572313758,81548341,01/01/2014,12/31/2014,Availabe on file
398727,431422672,78174249,01/01/2014,12/31/2014,Availabe on file
200382,312952968,73474406,01/01/2014,12/31/2014,Availabe on file
299721,490182185,91380550,01/01/2014,12/31/2014,Availabe on file
67710,493313418,46848676,01/01/2014,12/31/2014,Availabe on file
753429,56062336,92742003,01/01/2014,12/31/2014,Availabe on file
795535,377090631,28725524,01/01/2014,12/31/2014,Availabe on file
813505,159076867,60564200,01/01/2014,12/31/2014,Availabe on file
720674,360887888,39608056,01/01/2014,12/31/2014,Availabe on file
729244,151429676,38098989,01/01/2014,12/31/2014,Availabe on file
690606,312217949,71279754,01/01/2014,12/31/2014,Availabe on file
511682,548707492,75205255,01/01/2014,12/31/2014,Availabe on file
384866,11656663,89924108,01/01/2014,12/31/2014,Availabe on file
729266,382290124,44094332,01/01/2014,12/31/2014,Availabe on file
145691,494818296,14196339,01/01/2014,12/31/2014,Availabe on file
160103,438166636,76618402,01/01/2014,12/31/2014,Availabe on file
66210,183676538,54267582,01/01/2014,12/31/2014,Availabe on file
774265,10503842,99008687,01/01/2014,12/31/2014,Availabe on file
424491,412386997,40932862,01/01/2014,12/31/2014,Availabe on file
847017,74604603,11395537,01/01/2014,12/31/2014,Availabe on file
821566,385593465,45929289,01/01/2014,12/31/2014,Availabe on file
13949,486006972,112683,01/01/2014,12/31/2014,Availabe on file
710338,505729782,63335403,01/01/2014,12/31/2014,Availabe on file
361649,235334897,58270560,01/01/2014,12/31/2014,Availabe on file
311293,321719879,59118062,01/01/2014,12/31/2014,Availabe on file
381783,228282065,6883755,01/01/2014,12/31/2014,Availabe on file
838436,360092200,75225978,01/01/2014,12/31/2014,Availabe on file
277817,206851606,93664911,01/01/2014,12/31/2014,Availabe on file
760731,30681230,7864565,01/01/2014,12/31/2014,Availabe on file
143401,355945822,43006286,01/01/2014,12/31/2014,Availabe on file
352312,422648738,49567501,01/01/2014,12/31/2014,Availabe on file
165280,385701853,58323757,01/01/2014,12/31/2014,Availabe on file
428820,251638038,29724842,01/01/2014,12/31/2014,Availabe on file
655972,75598327,9821764,01/01/2014,12/31/2014,Availabe on file
742132,15242397,2120235,01/01/2014,12/31/2014,Availabe on file
137529,310101315,56304087,01/01/2014,12/31/2014,Availabe on file
709337,28595727,74795166,01/01/2014,12/31/2014,Availabe on file
723258,146039983,68647022,01/01/2014,12/31/2014,Availabe on file
336170,439378360,25715812,01/01/2014,12/31/2014,Availabe on file
339575,458628291,41228497,01/01/2014,12/31/2014,Availabe on file
716359,95374683,68679682,01/01/2014,12/31/2014,Availabe on file
72199,520428328,67747373,01/01/2014,12/31/2014,Availabe on file
482050,166928165,30434832,01/01/2014,12/31/2014,Availabe on file
860703,100963534,26125616,01/01/2014,12/31/2014,Availabe on file
64904,262381062,73031199,01/01/2014,12/31/2014,Availabe on file
234255,413614531,81252327,01/01/2014,12/31/2014,Availabe on file
596213,386793473,68789275,01/01/2014,12/31/2014,Availabe on file
817869,308633251,95969690,01/01/2014,12/31/2014,Availabe on file
93425,132967480,60822238,01/01/2014,12/31/2014,Availabe on file
449566,115140698,30747587,01/01/2014,12/31/2014,Availabe on file
961390,293458406,16824145,01/01/2014,12/31/2014,Availabe on file
629743,390231362,46182770,01/01/2014,12/31/2014,Availabe on file
677846,90322267,20791620,01/01/2014,12/31/2014,Availabe on file
61579,261193757,36738291,01/01/2014,12/31/2014,Availabe on file
692325,168245104,17876854,01/01/2014,12/31/2014,Availabe on file
127794,422650769,19712086,01/01/2014,12/31/2014,Availabe on file
73145,399059350,5947775,01/01/2014,12/31/2014,Availabe on file
631367,270752971,54189925,01/01/2014,12/31/2014,Availabe on file
157172,16754358,95569860,01/01/2014,12/31/2014,Availabe on file
898697,221847757,92893250,01/01/2014,12/31/2014,Availabe on file
926754,547683861,64901390,01/01/2014,12/31/2014,Availabe on file
942037,389415069,98844185,01/01/2014,12/31/2014,Availabe on file
133035,213788212,71993230,01/01/2014,12/31/2014,Availabe on file
947139,582667176,85435717,01/01/2014,12/31/2014,Availabe on file
201312,198238348,46190319,01/01/2014,12/31/2014,Availabe on file
264707,278350285,69055039,01/01/2014,12/31/2014,Availabe on file
302668,522190926,36263407,01/01/2014,12/31/2014,Availabe on file
685665,435159633,64157720,01/01/2014,12/31/2014,Availabe on file
221544,62587009,31210841,01/01/2014,12/31/2014,Availabe on file
28097,547118951,30908089,01/01/2014,12/31/2014,Availabe on file
224055,179521365,87607980,01/01/2014,12/31/2014,Availabe on file
729734,390318529,51076916,01/01/2014,12/31/2014,Availabe on file
660772,91543738,44041345,01/01/2014,12/31/2014,Availabe on file
373860,515241220,94672622,01/01/2014,12/31/2014,Availabe on file
725353,91672709,16582829,01/01/2014,12/31/2014,Availabe on file
667521,440449702,20892028,01/01/2014,12/31/2014,Availabe on file
730736,306240802,87198870,01/01/2014,12/31/2014,Availabe on file
412265,401019408,94901923,01/01/2014,12/31/2014,Availabe on file
80819,293988372,36416591,01/01/2014,12/31/2014,Availabe on file
781975,114487310,4443462,01/01/2014,12/31/2014,Availabe on file
298122,301518746,16877309,01/01/2014,12/31/2014,Availabe on file
844095,521003824,17135769,01/01/2014,12/31/2014,Availabe on file
676521,56986394,36540446,01/01/2014,12/31/2014,Availabe on file
299348,362653931,41160362,01/01/2014,12/31/2014,Availabe on file
941700,346452216,68955857,01/01/2014,12/31/2014,Availabe on file
290935,325217402,66636552,01/01/2014,12/31/2014,Availabe on file
346178,418575280,49482263,01/01/2014,12/31/2014,Availabe on file
